scaff	start	end	gene	haplo	order	Ds	SEDs	Dn	SEDn	geneY.x	ortho	geneY.y	St	orderchp
Mvlyc1064A1_A1	1701948	1703146	Mvlyc1064A1_A1_g621.t1	Mvlyc1064A1	N	0	0	0.0014	0.0014	Mvlyc1064A1_A2_g1448.t1	OG0001164	Mvlyc1064A1_A2_g1448.t1	1701948	598
Mvlyc1064A1_A1	1706209	1708911	Mvlyc1064A1_A1_g622.t3	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1706209	599
Mvlyc1064A1_A1	1708980	1710404	Mvlyc1064A1_A1_g623.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1708980	600
Mvlyc1064A1_A1	1711315	1715586	Mvlyc1064A1_A1_g624.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1711315	601
Mvlyc1064A1_A1	1718140	1719037	Mvlyc1064A1_A1_g625.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1718140	602
Mvlyc1064A1_A1	1718673	1720251	Mvlyc1064A1_A1_g626.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1718673	603
Mvlyc1064A1_A1	1719207	1719852	Mvlyc1064A1_A1_g627.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1719207	604
Mvlyc1064A1_A1	1721558	1722866	Mvlyc1064A1_A1_g628.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1721558	605
Mvlyc1064A1_A1	1723575	1724769	Mvlyc1064A1_A1_g629.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1723575	606
Mvlyc1064A1_A1	1725182	1726924	Mvlyc1064A1_A1_g630.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1725182	607
Mvlyc1064A1_A1	1729935	1730741	Mvlyc1064A1_A1_g631.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1729935	608
Mvlyc1064A1_A1	1730738	1731142	Mvlyc1064A1_A1_g632.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1730738	609
Mvlyc1064A1_A1	1732001	1732210	Mvlyc1064A1_A1_g633.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1732001	610
Mvlyc1064A1_A1	1732906	1733412	Mvlyc1064A1_A1_g634.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1732906	611
Mvlyc1064A1_A1	1735568	1736029	Mvlyc1064A1_A1_g635.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1735568	612
Mvlyc1064A1_A1	1736151	1736615	Mvlyc1064A1_A1_g636.t1	Mvlyc1064A1	N	0.0289	0.0168	0.0085	0.0049	Mvlyc1064A1_A2_g2234.t1	OG0001165	Mvlyc1064A1_A2_g2234.t1	1736151	613
Mvlyc1064A1_A1	1737501	1739873	Mvlyc1064A1_A1_g637.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1737501	614
Mvlyc1064A1_A1	1740044	1742108	Mvlyc1064A1_A1_g638.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1740044	615
Mvlyc1064A1_A1	1741211	1741561	Mvlyc1064A1_A1_g639.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1741211	616
Mvlyc1064A1_A1	1742557	1746657	Mvlyc1064A1_A1_g640.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1742557	617
Mvlyc1064A1_A1	1746981	1748085	Mvlyc1064A1_A1_g642.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1746981	618
Mvlyc1064A1_A1	1748301	1749158	Mvlyc1064A1_A1_g643.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1748301	619
Mvlyc1064A1_A1	1749287	1750716	Mvlyc1064A1_A1_g644.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1749287	620
Mvlyc1064A1_A1	1755412	1755723	Mvlyc1064A1_A1_g645.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1755412	621
Mvlyc1064A1_A1	1759299	1759994	Mvlyc1064A1_A1_g646.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1759299	622
Mvlyc1064A1_A1	1761367	1764288	Mvlyc1064A1_A1_g647.t2	Mvlyc1064A1	N	0.0288	0.0071	0.0143	0.0029	Mvlyc1064A1_A2_g2782.t1	OG0001167	Mvlyc1064A1_A2_g2782.t1	1761367	623
Mvlyc1064A1_A1	1764621	1766598	Mvlyc1064A1_A1_g648.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1764621	624
Mvlyc1064A1_A1	1766718	1769293	Mvlyc1064A1_A1_g649.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1766718	625
Mvlyc1064A1_A1	1769795	1771232	Mvlyc1064A1_A1_g650.t1	Mvlyc1064A1	N	0.0841	0.0388	0.0231	0.0116	Mvlyc1064A1_A2_g2702.t1	OG0001168	Mvlyc1064A1_A2_g2702.t1	1769795	626
Mvlyc1064A1_A1	1771409	1772344	Mvlyc1064A1_A1_g651.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1771409	627
Mvlyc1064A1_A1	1772682	1773062	Mvlyc1064A1_A1_g652.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1772682	628
Mvlyc1064A1_A1	1773093	1776910	Mvlyc1064A1_A1_g654.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1773093	629
Mvlyc1064A1_A1	1780947	1782644	Mvlyc1064A1_A1_g656.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1780947	630
Mvlyc1064A1_A1	1782761	1784944	Mvlyc1064A1_A1_g657.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1782761	631
Mvlyc1064A1_A1	1786602	1788119	Mvlyc1064A1_A1_g658.t1	Mvlyc1064A1	N	0.0418	0.0103	0.0281	0.0054	Mvlyc1064A1_A2_g2775.t1	OG0001170	Mvlyc1064A1_A2_g2775.t1	1786602	632
Mvlyc1064A1_A1	1788461	1789599	Mvlyc1064A1_A1_g659.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1788461	633
Mvlyc1064A1_A1	1790347	1792433	Mvlyc1064A1_A1_g660.t1	Mvlyc1064A1	N	0.0602	0.0135	0.0177	0.0042	Mvlyc1064A1_A2_g2055.t1	OG0001171	Mvlyc1064A1_A2_g2055.t1	1790347	634
Mvlyc1064A1_A1	1792754	1794128	Mvlyc1064A1_A1_g661.t1	Mvlyc1064A1	N	0.0154	0.0077	0.0076	0.0031	Mvlyc1064A1_A2_g2056.t1	OG0001172	Mvlyc1064A1_A2_g2056.t1	1792754	635
Mvlyc1064A1_A1	1794549	1795435	Mvlyc1064A1_A1_g662.t1	Mvlyc1064A1	N	0.0096	0.0068	0.0179	0.0057	Mvlyc1064A1_A2_g2057.t1	OG0001173	Mvlyc1064A1_A2_g2057.t1	1794549	636
Mvlyc1064A1_A1	1796095	1800988	Mvlyc1064A1_A1_g663.t2	Mvlyc1064A1	N	0.0342	0.0051	0.0216	0.0027	Mvlyc1064A1_A2_g2172.t1	OG0001174	Mvlyc1064A1_A2_g2172.t1	1796095	637
Mvlyc1064A1_A1	1802161	1807913	Mvlyc1064A1_A1_g665.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1802161	638
Mvlyc1064A1_A1	1808244	1809983	Mvlyc1064A1_A1_g667.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1808244	639
Mvlyc1064A1_A1	1810847	1817131	Mvlyc1064A1_A1_g668.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1810847	640
Mvlyc1064A1_A1	1818675	1821330	Mvlyc1064A1_A1_g669.t3	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1818675	641
Mvlyc1064A1_A1	1821798	1826020	Mvlyc1064A1_A1_g670.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1821798	642
Mvlyc1064A1_A1	1822218	1822897	Mvlyc1064A1_A1_g671.t1	Mvlyc1064A1	N	0.0402	0.0165	0.0289	0.0084	Mvlyc1064A1_A2_g1491.t1	OG0001175	Mvlyc1064A1_A2_g1491.t1	1822218	643
Mvlyc1064A1_A1	1826478	1828647	Mvlyc1064A1_A1_g672.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1826478	644
Mvlyc1064A1_A1	1827325	1827827	Mvlyc1064A1_A1_g673.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1827325	645
Mvlyc1064A1_A1	1829211	1831272	Mvlyc1064A1_A1_g675.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1829211	646
Mvlyc1064A1_A1	1834558	1837865	Mvlyc1064A1_A1_g676.t2	Mvlyc1064A1	N	0.0342	0.0072	0.0116	0.0026	Mvlyc1064A1_A2_g2221.t1	OG0001176	Mvlyc1064A1_A2_g2221.t1	1834558	647
Mvlyc1064A1_A1	1838292	1841771	Mvlyc1064A1_A1_g677.t1	Mvlyc1064A1	N	0.0283	0.0064	0.0083	0.0021	Mvlyc1064A1_A2_g2220.t1	OG0001177	Mvlyc1064A1_A2_g2220.t1	1838292	648
Mvlyc1064A1_A1	1842422	1843230	Mvlyc1064A1_A1_g678.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1842422	649
Mvlyc1064A1_A1	1843327	1845140	Mvlyc1064A1_A1_g679.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1843327	650
Mvlyc1064A1_A1	1845751	1846220	Mvlyc1064A1_A1_g680.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1845751	651
Mvlyc1064A1_A1	1847347	1849203	Mvlyc1064A1_A1_g681.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1847347	652
Mvlyc1064A1_A1	1850045	1850886	Mvlyc1064A1_A1_g682.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1850045	653
Mvlyc1064A1_A1	1853796	1854609	Mvlyc1064A1_A1_g683.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1853796	654
Mvlyc1064A1_A1	1854204	1854768	Mvlyc1064A1_A1_g684.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1854204	655
Mvlyc1064A1_A1	1855457	1861043	Mvlyc1064A1_A1_g685.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1855457	656
Mvlyc1064A1_A1	1861713	1862561	Mvlyc1064A1_A1_g686.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1861713	657
Mvlyc1064A1_A1	1863514	1865559	Mvlyc1064A1_A1_g687.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1863514	658
Mvlyc1064A1_A1	1865988	1866261	Mvlyc1064A1_A1_g688.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1865988	659
Mvlyc1064A1_A1	1866273	1867146	Mvlyc1064A1_A1_g689.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1866273	660
Mvlyc1064A1_A1	1867836	1869529	Mvlyc1064A1_A1_g690.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1867836	661
Mvlyc1064A1_A1	1872072	1874749	Mvlyc1064A1_A1_g691.t2	Mvlyc1064A1	N	0.0392	0.0091	0.0106	0.0028	Mvlyc1064A1_A2_g1569.t2	OG0001179	Mvlyc1064A1_A2_g1569.t2	1872072	662
Mvlyc1064A1_A1	1878429	1879716	Mvlyc1064A1_A1_g692.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1878429	663
Mvlyc1064A1_A1	1881311	1882829	Mvlyc1064A1_A1_g693.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1881311	664
Mvlyc1064A1_A1	1883802	1885681	Mvlyc1064A1_A1_g694.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1883802	665
Mvlyc1064A1_A1	1885983	1886225	Mvlyc1064A1_A1_g695.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1885983	666
Mvlyc1064A1_A1	1888100	1888432	Mvlyc1064A1_A1_g696.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1888100	667
Mvlyc1064A1_A1	1890236	1890569	Mvlyc1064A1_A1_g697.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1890236	668
Mvlyc1064A1_A1	1892056	1892551	Mvlyc1064A1_A1_g698.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1892056	669
Mvlyc1064A1_A1	1892621	1893127	Mvlyc1064A1_A1_g699.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1892621	670
Mvlyc1064A1_A1	1895996	1897622	Mvlyc1064A1_A1_g700.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1895996	671
Mvlyc1064A1_A1	1898932	1900156	Mvlyc1064A1_A1_g701.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1898932	672
Mvlyc1064A1_A1	1900485	1901306	Mvlyc1064A1_A1_g702.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1900485	673
Mvlyc1064A1_A1	1901736	1902392	Mvlyc1064A1_A1_g703.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1901736	674
Mvlyc1064A1_A1	1903035	1903343	Mvlyc1064A1_A1_g704.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1903035	675
Mvlyc1064A1_A1	1904609	1905202	Mvlyc1064A1_A1_g705.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1904609	676
Mvlyc1064A1_A1	1907815	1909839	Mvlyc1064A1_A1_g706.t1	Mvlyc1064A1	N	0.0314	0.0079	0.0156	0.0036	Mvlyc1064A1_A2_g2574.t1	OG0001181	Mvlyc1064A1_A2_g2574.t1	1907815	677
Mvlyc1064A1_A1	1911542	1912898	Mvlyc1064A1_A1_g707.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1911542	678
Mvlyc1064A1_A1	1913268	1916254	Mvlyc1064A1_A1_g708.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1913268	679
Mvlyc1064A1_A1	1918184	1919403	Mvlyc1064A1_A1_g709.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1918184	680
Mvlyc1064A1_A1	1922316	1923408	Mvlyc1064A1_A1_g710.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1922316	681
Mvlyc1064A1_A1	1923502	1925042	Mvlyc1064A1_A1_g711.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1923502	682
Mvlyc1064A1_A1	1925759	1926183	Mvlyc1064A1_A1_g712.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1925759	683
Mvlyc1064A1_A1	1926586	1927286	Mvlyc1064A1_A1_g713.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1926586	684
Mvlyc1064A1_A1	1927416	1928066	Mvlyc1064A1_A1_g714.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1927416	685
Mvlyc1064A1_A1	1930498	1931903	Mvlyc1064A1_A1_g715.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1930498	686
Mvlyc1064A1_A1	1932526	1933715	Mvlyc1064A1_A1_g716.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1932526	687
Mvlyc1064A1_A1	1934137	1934667	Mvlyc1064A1_A1_g717.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1934137	688
Mvlyc1064A1_A1	1934889	1936103	Mvlyc1064A1_A1_g718.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1934889	689
Mvlyc1064A1_A1	1936410	1939763	Mvlyc1064A1_A1_g719.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1936410	690
Mvlyc1064A1_A1	1943719	1946433	Mvlyc1064A1_A1_g720.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1943719	691
Mvlyc1064A1_A1	1948787	1950011	Mvlyc1064A1_A1_g721.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1948787	692
Mvlyc1064A1_A1	1950980	1953823	Mvlyc1064A1_A1_g722.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1950980	693
Mvlyc1064A1_A1	1954242	1954727	Mvlyc1064A1_A1_g723.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1954242	694
Mvlyc1064A1_A1	1954787	1955203	Mvlyc1064A1_A1_g724.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1954787	695
Mvlyc1064A1_A1	1955608	1955955	Mvlyc1064A1_A1_g725.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1955608	696
Mvlyc1064A1_A1	1957734	1958711	Mvlyc1064A1_A1_g726.t2	Mvlyc1064A1	N	0.0101	0.0072	0.0085	0.0038	Mvlyc1064A1_A2_g2300.t1	OG0001182	Mvlyc1064A1_A2_g2300.t1	1957734	697
Mvlyc1064A1_A1	1959558	1961510	Mvlyc1064A1_A1_g727.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1959558	698
Mvlyc1064A1_A1	1961803	1962660	Mvlyc1064A1_A1_g729.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1961803	699
Mvlyc1064A1_A1	1963617	1964179	Mvlyc1064A1_A1_g730.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1963617	700
Mvlyc1064A1_A1	1965456	1966246	Mvlyc1064A1_A1_g731.t1	Mvlyc1064A1	N	0.0172	0.0173	0	0	Mvlyc1064A1_A2_g2659.t1	OG0001183	Mvlyc1064A1_A2_g2659.t1	1965456	701
Mvlyc1064A1_A1	1966448	1967834	Mvlyc1064A1_A1_g732.t1	Mvlyc1064A1	N	0	0	0.0029	0.002	Mvlyc1064A1_A2_g2658.t1	OG0001184	Mvlyc1064A1_A2_g2658.t1	1966448	702
Mvlyc1064A1_A1	1970332	1974462	Mvlyc1064A1_A1_g733.t3	Mvlyc1064A1	N	0.042	0.0069	0.0176	0.0026	Mvlyc1064A1_A2_g2626.t2	OG0001185	Mvlyc1064A1_A2_g2626.t2	1970332	703
Mvlyc1064A1_A1	1976881	1977715	Mvlyc1064A1_A1_g734.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1976881	704
Mvlyc1064A1_A1	1984288	1990811	Mvlyc1064A1_A1_g735.t1	Mvlyc1064A1	N	0.0285	0.0039	0.0269	0.0026	Mvlyc1064A1_A2_g2629.t1	OG0001186	Mvlyc1064A1_A2_g2629.t1	1984288	705
Mvlyc1064A1_A1	1991175	1993449	Mvlyc1064A1_A1_g736.t1	Mvlyc1064A1	N	0.0294	0.0084	0.0255	0.0045	Mvlyc1064A1_A2_g2630.t1	OG0001187	Mvlyc1064A1_A2_g2630.t1	1991175	706
Mvlyc1064A1_A1	1993924	1995720	Mvlyc1064A1_A1_g737.t1	Mvlyc1064A1	N	0.0375	0.0089	0.0227	0.0042	Mvlyc1064A1_A2_g2631.t2	OG0001188	Mvlyc1064A1_A2_g2631.t2	1993924	707
Mvlyc1064A1_A1	1998746	1999002	Mvlyc1064A1_A1_g738.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1998746	708
Mvlyc1064A1_A1	1999093	1999643	Mvlyc1064A1_A1_g739.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	1999093	709
Mvlyc1064A1_A1	2000669	2001439	Mvlyc1064A1_A1_g740.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2000669	710
Mvlyc1064A1_A1	2002840	2004875	Mvlyc1064A1_A1_g741.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2002840	711
Mvlyc1064A1_A1	2004902	2006574	Mvlyc1064A1_A1_g742.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2004902	712
Mvlyc1064A1_A1	2006685	2007695	Mvlyc1064A1_A1_g743.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2006685	713
Mvlyc1064A1_A1	2006994	2007320	Mvlyc1064A1_A1_g744.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2006994	714
Mvlyc1064A1_A1	2009185	2009970	Mvlyc1064A1_A1_g745.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2009185	715
Mvlyc1064A1_A1	2010173	2011171	Mvlyc1064A1_A1_g746.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2010173	716
Mvlyc1064A1_A1	2011564	2015067	Mvlyc1064A1_A1_g747.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2011564	717
Mvlyc1064A1_A1	2015854	2016333	Mvlyc1064A1_A1_g748.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2015854	718
Mvlyc1064A1_A1	2018776	2019168	Mvlyc1064A1_A1_g749.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2018776	719
Mvlyc1064A1_A1	2020717	2022720	Mvlyc1064A1_A1_g750.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2020717	720
Mvlyc1064A1_A1	2023035	2026265	Mvlyc1064A1_A1_g751.t2	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2023035	721
Mvlyc1064A1_A1	2024116	2024799	Mvlyc1064A1_A1_g752.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2024116	722
Mvlyc1064A1_A1	2027498	2028928	Mvlyc1064A1_A1_g754.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2027498	723
Mvlyc1064A1_A1	2029324	2034292	Mvlyc1064A1_A1_g755.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2029324	724
Mvlyc1064A1_A1	2035088	2035970	Mvlyc1064A1_A1_g756.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2035088	725
Mvlyc1064A1_A1	2036016	2036426	Mvlyc1064A1_A1_g757.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2036016	726
Mvlyc1064A1_A1	2037479	2038574	Mvlyc1064A1_A1_g758.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2037479	727
Mvlyc1064A1_A1	2039965	2042220	Mvlyc1064A1_A1_g759.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2039965	728
Mvlyc1064A1_A1	2042890	2043520	Mvlyc1064A1_A1_g760.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2042890	729
Mvlyc1064A1_A1	2045552	2046301	Mvlyc1064A1_A1_g761.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2045552	730
Mvlyc1064A1_A1	2046347	2047146	Mvlyc1064A1_A1_g762.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2046347	731
Mvlyc1064A1_A1	2048316	2049230	Mvlyc1064A1_A1_g763.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2048316	732
Mvlyc1064A1_A1	2049348	2049989	Mvlyc1064A1_A1_g764.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2049348	733
Mvlyc1064A1_A1	2051926	2054309	Mvlyc1064A1_A1_g766.t1	Mvlyc1064A1	N	0.0387	0.0075	0.0353	0.0048	Mvlyc1064A1_A2_g2275.t1	OG0001191	Mvlyc1064A1_A2_g2275.t1	2051926	735
Mvlyc1064A1_A1	2054540	2055464	Mvlyc1064A1_A1_g767.t1	Mvlyc1064A1	N	0.0322	0.0132	0.025	0.0076	Mvlyc1064A1_A2_g2276.t1	OG0001192	Mvlyc1064A1_A2_g2276.t1	2054540	736
Mvlyc1064A1_A1	2055616	2057858	Mvlyc1064A1_A1_g768.t1	Mvlyc1064A1	N	0.0183	0.0058	0.0074	0.0023	Mvlyc1064A1_A2_g2277.t1	OG0001193	Mvlyc1064A1_A2_g2277.t1	2055616	737
Mvlyc1064A1_A1	2058571	2059524	Mvlyc1064A1_A1_g769.t1	Mvlyc1064A1	N	0.0374	0.0155	0.021	0.0067	Mvlyc1064A1_A2_g2278.t1	OG0001194	Mvlyc1064A1_A2_g2278.t1	2058571	738
Mvlyc1064A1_A1	2059756	2060170	Mvlyc1064A1_A1_g770.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2059756	739
Mvlyc1064A1_A1	2060050	2060705	Mvlyc1064A1_A1_g771.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2060050	740
Mvlyc1064A1_A1	2060760	2061875	Mvlyc1064A1_A1_g772.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2060760	741
Mvlyc1064A1_A1	2062002	2062634	Mvlyc1064A1_A1_g773.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2062002	742
Mvlyc1064A1_A1	2062972	2064954	Mvlyc1064A1_A1_g774.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2062972	743
Mvlyc1064A1_A1	2065672	2066743	Mvlyc1064A1_A1_g775.t3	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2065672	744
Mvlyc1064A1_A1	2066842	2067341	Mvlyc1064A1_A1_g776.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2066842	745
Mvlyc1064A1_A1	2067666	2069011	Mvlyc1064A1_A1_g777.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2067666	746
Mvlyc1064A1_A1	2069106	2069567	Mvlyc1064A1_A1_g778.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2069106	747
Mvlyc1064A1_A1	2069963	2070598	Mvlyc1064A1_A1_g779.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2069963	748
Mvlyc1064A1_A1	2070709	2072381	Mvlyc1064A1_A1_g781.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2070709	749
Mvlyc1064A1_A1	2072519	2074378	Mvlyc1064A1_A1_g782.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2072519	750
Mvlyc1064A1_A1	2074865	2075764	Mvlyc1064A1_A1_g783.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2074865	751
Mvlyc1064A1_A1	2076050	2078010	Mvlyc1064A1_A1_g784.t1	Mvlyc1064A1	N	NA	NA	NA	NA	NA	NA	NA	2076050	752
Mvlyc1064A1_A1	2080392	2081481	Mvlyc1064A1_A1_g785.t1	Mvlyc1064A1	N	0.0414	0.0171	0.0092	0.0041	Mvlyc1064A1_A2_g2293.t1	OG0001195	Mvlyc1064A1_A2_g2293.t1	2080392	753
